,Review Id,Content,ID
977,14,i can't believe the price is low and the package is original excellent seller ☺️,72
978,15,"mobile delivered in a good condition, realme is not providing charger with their sets. was worried about a comment mentioned in the review section, no such issues with my set. all good",72
979,1,"Mobile received 2 days before delivery date. Mobile has all accessories. Mobile is looking good. But the warranty card has no information about Mobile (like IMEI number, purchase date, etc.)",73
980,2,looks original proper pinpacked,73
981,3,"The Product is original and branded, The quality is best. Thanks Daraz.",73
982,4,"The cell phone is too good, the delivery service late. Good phone at this price. purchase on Installment by standard chartered Bank, at 3 equal installments without any mark up. Store coupon also used, after its final price was 44000",73
983,5,"Firstly the Seller Was Non Responsive Nearly After Ten Days I Got the Response From Him, Then k Delivery Was Very Late, Waited For Nearly 12 Days But The Product Was Amazing, Box Was Pin Packed & Got the Same Color, the Seller Is Trustable & I Got This Phone On 11/11 Sale In Just 42500 Where As the Market Price Is 47000. This Phone Outclassed other Phones & Brands. The Specifications Are Amazing In this Pricetag, No Any Other Brand Offer These Specifications in Price. Value For Money Product,",73
984,6,"“I am thoroughly impressed with the Tecno mobile I received. It’s not only a wonderful phone in terms of performance but also the seller’s attention to detail is much appreciated. The phone arrived with the seal intact, which reflects the seller’s commitment to delivering quality and genuine products. This not only gives me confidence in the authenticity of the device but also in the seller’s reliability. The phone itself has exceeded my expectations, offering great features and performance.",73
985,7,"I had an amazing experience with this store! The customer service was top-notch, and the product exceeded my expectations. I highly recommend them to anyone looking for quality products and excellent service.",73
986,8,seller didn't mark stamp on warranty card . when its warranty has started and when to end? how to claim its warranty if any issue happens but product received new and boxed pack.,73
987,9,"The product was delivered same as per it's description, Item was Delivered in given time. excellent 💯 product in this price. Thanks to Seller Tecno and Thanks to Draz.",73
988,10,Mobile received before delivery time and in ordered color. Very happy to received pin pack original product. Thanks seller and of course Daraz.,73
989,11,Great Phone for the price. The packaging was great and the phone was sealed Thank you to the seller and also daraz for the 3k discount voucher highly recommend this seller and Tecno canon 20 I'm a bit sad i missed my chance to get the black colour but overall 9.8/10,73
990,12,"Mobile received 2 days before delivery date. Mobile has all accessories. Mobile is looking good. But the warranty card has no information about Mobile (like IMEI number, purchase date, etc.)",73
991,13,Outstading in this price also availed voucher as well ❤️❤️❤️ Best Phone Thanks Daraz you proved it,73
992,14,vip service vip product same as shown 💯 orignal,73
993,15,Latest Tecno Flagship phone The Camon 20. Everything of this phone is awesome and i hope my nephew will enjoy alot with this device. very satisfied. i bought this from Daraz Mall Tecno Flagship Store. totally Recommended,73
994,1,پن پیک فون ہے۔ جو لوگ کہتے ہیں کہ ڈبے میں کچھ چیزیں کم ہیں ۔ تو شائد اس کی وجہ یہ ہے کہ یہ ماڈل چائنہ اسمبل ہے ۔ باقی اللہ بہتر جانتا ہے۔,74
995,2,"It's 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz...",74
996,3,mobile is pta aproved. moible is very good. this mobile was only available on daraz. in market it is not available .the crated goes to daraz. i bought it on 38919 rupess. 8 128 i hope it is a good price,74
997,4,"It's 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz...",74
998,5,mobile is pta aproved. moible is very good. this mobile was only available on daraz. in market it is not available .the crated goes to daraz. i bought it on 38919 rupess. 8 128 i hope it is a good price,74
999,6,The product was same as was expected. Although delivery got very late but wait was worth it. Mobile was pin packed and PTA approved.Thanks a lot,74
1000,7,i have received my phone in time new and original condition best seller best service thank you daraz for best services!,74
1001,8,"origional product. pta approved hai, non activated phone tha. sim dal k active kiya warranty 1 year activate hui ha. at first i was worried by reading some negative comments but origional product rcvd. 5 stars to seller .",74
1002,9,I have received original product and I would like to purchase anything anytime with the seller again,74
1003,10,As i mentioned before this is a daraz exclusive 128gb version which is not available in the offline market thank you so much.,74
1004,11,Thanks seller,74
1005,12,"very nice phone! comes with charger, screen protector, back cover. Charging is really fast and battery last around 2 days. I think it's the best phone in this price if you are not into camera that much.",74
1006,13,#11.11 This phone is amazing... Very fast speed...,74
1007,14,"Best purchase having PTA Approved and seal pack thanks for good price and good mobile, i purchased it because of daraz verified tag",74
1008,15,"Express Delivery Bhi 3din men mili Karachi men, seller response nhi karta. but product acha hai. pin packed hai. jo order kia whi mila. 8/128",74
1009,1,"phone is damaged from edges, pictures uploaded",75
1010,2,Same As Described original product found in reasonable price than Market,75
1011,3,"I ordered phone in black color but they sent me in Green color. After doing so, he stopped seeing my msgs. Such a ridiculous customer service. I’m completely disappointed over this.",75
1012,4,#11.11 Ordered grey colour but received green. Green is also a very good colour. Product is very good. The price is also very reasonable as compared to the market.,75
1013,5,Same As Described original product found in reasonable price than Market,75
1014,6,thanks 👍 good product 👍 colour black kaha tha but green Mila anyway so NYC colour fade,75
1015,7,so beautiful so elegant just looking like a waooo😔😔😔,75
1016,8,Best purchase of the year so far! great refresh rate and works seamlessly! Hope I can upgrade to the pro version.,75
1017,9,Product is good and reasonable. Delayed delivery.,75
1018,10,brand new and perfectly packed. satisfied!,75
1019,11,took at best price but rider is worst. three time they put fake attempt on system.,75
1020,12,The product is awesome but I buy grey color and seller send me mint green color,75
1021,13,Perfectly delivered.,75
1022,14,abey bhai mjhe tou mla hi nhi abhi tlk piece kha delivered kia hai?,75
1023,15,delivery time too long and Seller does not respond to messages,75
1024,1,"Dear Seller, The cell phone is the same as shown, and also, thanks for the quick delivery. Thums Up",76
1025,2,we'll packed box pack ram 4+3 rom 128gb reason able price just 1 issue net of out of warranty status show ho raha hy,76
1026,3,"thankx daraz, thankx saller, boht fast delivery, Jo model order Kya same wohi mila aur deliver very very fast good 👍 packing",76
1027,4,Assalamu alaikum i happy to have that mobile thank you for discount seller service is very impressive deliver timely as they promised and there response was very quick thank you for your Service...,76
1028,5,السلام علیکم ماشاءاللہ مجھے موبائل مل گیا ھے بہت ہی شاندار موبائل ھے اور سیلر بھی بہت کوآپریٹیو ھے پیکنگ بھی زبردست تھی اور جو چیز منگوائی وہی بھیجی بہت شکریہ,76
1029,6,"Recieved as promised by seller, i demanded blue color which was out of stock but the seller not only arranged it but sent it through TCS which delivered in two days only. Wish more sellers are like this on daraz. Highly recommended ✌️👌👍",76
1030,7,"thankx daraz, thankx saller, boht fast delivery, Jo model order Kya same wohi mila aur deliver very very fast good 👍 packing",76
1031,8,both Acha phone ha seller both cooperative ha .......seller ne itni jaldi delivery Karwa di only in 2 days ...I really like it 🥰,76
1032,9,Ali Communication (Khanewal) delivered 100% genuine product Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty. MASHALLAH the supplier is really honest and I am really happy to receive it. Swift Delivery. Amazing Service. Highly recommended. JAZAKALLAH.,76
1033,10,Received my order. 👍👍Very cooperative dealer/seller.Received as shown in the picture with all other accessories.The phone is working smoothly. Thank you so very much.Highly recommended👏will again buy something from your store soon insha'Allah.😊,76
1034,11,great seller fastest delivery I highly recommend that I received ❤️💯,76
1035,12,🫡🫡🫡🫡,76
1036,13,"Thank you for this great quality product. Delivery was quicker than expected, and product itself was exactly as advertised. Keep up the good work. , 👍👍",76
1037,14,thankful to daraz seller,76
